ID,Age,DOB,Name,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,VELO,STM,Draft,OA Pick
14391,21,06/18/1999,Oeke Schepers,1.0 Stars,1.5 Stars,Normal,35,40,45,35,35,-,30,35,-,-,-,-,-,-,-,89-91,60,0,0
16981,15,06/12/2005,Gerard Schipper,1.0 Stars,2.5 Stars,Normal,40,55,55,40,45,-,-,40,-,40,-,-,-,-,-,88-90,45,0,0
17732,15,05/11/2006,Russ Schloesser,1.0 Stars,2.5 Stars,Normal,50,45,65,50,70,-,-,-,-,65,-,-,-,-,-,89-91,55,0,0
12229,24,09/13/1996,Job Schoenmakers,2.0 Stars,2.0 Stars,Fragile,70,40,45,80,-,-,80,-,-,-,-,-,-,-,-,96-98,25,0,0
14857,20,06/15/2000,Edward Scholten,1.5 Stars,3.0 Stars,Normal,45,65,75,-,50,-,45,-,45,45,-,-,-,40,-,89-91,55,0,0
12240,25,02/19/1996,Stan Scholten,2.0 Stars,2.0 Stars,Normal,55,45,40,60,50,50,65,50,-,55,-,-,-,-,-,94-96,35,0,0
15297,20,05/14/2001,Ebert Schouten,1.0 Stars,2.0 Stars,Durable,50,55,40,55,50,-,-,40,-,-,-,-,-,-,-,90-92,50,0,0
11997,25,10/27/1995,Jeroen Schouten,1.5 Stars,1.5 Stars,Normal,50,40,30,80,50,-,-,-,60,-,-,-,-,-,-,96-98,45,0,0
17644,16,02/02/2005,Denis Schregardus,0.5 Stars,2.0 Stars,Normal,50,40,50,65,50,-,-,40,-,-,-,-,-,-,-,89-91,50,0,0
17806,16,12/22/2004,Adam Schultze,0.5 Stars,2.0 Stars,Normal,45,40,50,45,55,-,-,-,-,50,-,-,-,-,-,86-88,50,0,0
16493,18,09/15/2002,Leopold Schwartze,0.5 Stars,1.5 Stars,Normal,35,20,35,35,45,-,-,-,45,-,35,-,-,-,-,86-88,50,0,0
13475,23,01/01/1998,Carlton Scott,2.0 Stars,2.5 Stars,Normal,45,55,60,50,-,40,-,50,-,-,-,-,-,-,-,92-94,50,0,0
16474,17,05/17/2004,Dave Sealey,1.0 Stars,2.5 Stars,Normal,45,50,60,50,55,-,-,50,50,-,-,-,-,-,-,89-91,50,0,0
16636,18,06/25/2002,Chikato Sekiguchi,0.5 Stars,1.5 Stars,Durable,30,25,45,40,40,-,-,35,-,-,-,-,-,-,-,87-89,65,0,0
12741,24,02/01/1997,Jovan Sekulic,1.5 Stars,1.5 Stars,Fragile,50,20,55,55,-,-,55,60,-,40,-,-,-,-,-,92-94,50,0,0
17345,17,09/23/2003,Victor Selkirk,1.0 Stars,2.0 Stars,Normal,45,35,45,-,45,45,-,-,45,50,-,-,-,-,-,89-91,50,0,0
12223,24,07/27/1996,Adriano Sells,2.0 Stars,2.5 Stars,Normal,45,55,70,40,45,50,-,45,-,-,-,-,-,-,-,89-91,55,0,0
15104,18,08/21/2002,Gerard Selman,0.5 Stars,2.0 Stars,Fragile,55,25,45,55,65,65,65,-,40,-,-,-,-,-,-,92-94,55,0,0
12684,24,11/10/1996,Jin-ho Seol,1.5 Stars,2.0 Stars,Normal,45,30,55,60,50,-,50,-,-,-,-,-,-,-,-,92-94,60,0,0
16672,19,04/18/2002,Gabriel Serdio,1.0 Stars,1.5 Stars,Normal,40,35,45,40,40,-,-,-,-,40,-,-,-,-,-,88-90,65,0,0
16002,19,12/18/2001,Armando Serna,1.5 Stars,2.0 Stars,Normal,45,40,45,45,55,-,-,-,35,-,-,-,-,-,-,89-91,65,0,0
16163,19,01/21/2002,Benito Serna,0.5 Stars,1.5 Stars,Normal,40,30,40,45,40,-,-,45,-,-,-,-,-,-,-,89-91,45,0,0
13530,23,10/25/1997,Alex Serrano,1.5 Stars,2.0 Stars,Normal,55,40,50,50,-,-,-,-,-,-,-,65,-,-,-,90-92,25,0,0
16645,18,08/28/2002,Gustavo Serrano,0.5 Stars,2.0 Stars,Normal,50,50,40,70,50,-,-,60,-,-,-,-,40,-,-,90-92,55,0,0
16063,18,08/26/2002,Jose Serrano,1.0 Stars,2.0 Stars,Normal,45,40,50,55,50,-,-,55,-,-,-,-,-,-,-,91-93,40,0,0
15921,19,01/01/2002,Djodja Sesely,0.5 Stars,1.5 Stars,Normal,35,25,30,40,40,-,-,-,35,-,-,-,-,-,-,88-90,60,0,0
12033,25,07/26/1995,Pedrag Sesely,2.0 Stars,2.5 Stars,Normal,50,45,55,55,45,40,-,50,-,50,-,-,-,-,-,95-97,55,0,0
16865,19,01/21/2002,Giambattista Sgattoni,0.5 Stars,1.5 Stars,Normal,40,25,45,45,40,30,40,-,-,-,-,-,-,-,-,90-92,45,0,0
13485,23,12/14/1997,Stewart Shaw,1.5 Stars,1.5 Stars,Normal,45,30,45,65,45,50,-,-,-,-,-,-,-,50,-,97-99,40,0,0
17557,17,05/18/2004,Joseph Shearwood,0.5 Stars,1.5 Stars,Normal,40,30,50,40,55,-,30,-,-,-,-,-,-,-,-,86-88,45,0,0
8574,33,12/20/1987,Romeu Shellim,2.0 Stars,2.0 Stars,Iron Man,50,45,30,75,50,-,70,-,-,-,-,-,-,-,-,95-97,50,0,0
17085,16,01/03/2005,Mototoshi Shibata,1.0 Stars,5.0 Stars,Normal,50,80,80,-,75,45,60,-,-,75,-,-,-,35,-,90-92,75,0,0
16326,18,02/24/2003,Hisamichi Shibuya,0.5 Stars,1.5 Stars,Normal,45,30,45,50,-,55,-,-,-,-,-,-,-,-,-,88-90,25,0,0
16025,18,06/24/2002,Ryoji Shimabukuro,1.0 Stars,2.0 Stars,Normal,40,50,45,45,40,-,-,45,-,-,-,-,-,-,-,89-91,40,0,0
15451,19,06/10/2001,Katsuo Shimada,0.5 Stars,1.5 Stars,Normal,35,25,40,40,35,-,35,-,-,-,-,-,-,-,-,89-91,45,0,0
14622,22,04/06/1999,Dong-choon Shin,1.0 Stars,1.5 Stars,Normal,50,20,20,55,50,-,-,-,40,-,-,-,-,-,-,92-94,50,0,0
16990,16,06/19/2004,Kun-woo Shin,0.5 Stars,2.0 Stars,Normal,45,55,45,55,55,-,45,-,-,-,-,-,-,-,-,89-91,60,0,0
15903,19,06/30/2001,Seung-hyeon Shin,0.5 Stars,1.5 Stars,Normal,40,25,40,40,40,-,-,45,-,-,-,-,-,-,-,90-92,30,0,0
15381,20,11/14/2000,Sung-min Shin,2.0 Stars,3.0 Stars,Fragile,55,75,65,75,75,-,-,-,-,-,-,-,-,-,-,94-96,25,0,0
16801,18,02/01/2003,Tae-kwon Shin,1.0 Stars,2.0 Stars,Normal,50,50,45,55,-,-,55,-,-,-,-,-,-,-,-,89-91,30,0,0
15441,20,03/11/2001,Yeong-kil Shin,0.5 Stars,1.5 Stars,Normal,35,35,45,30,35,-,30,35,35,30,-,-,-,-,-,87-89,75,0,0
16507,18,02/01/2003,Kenji Shiraishi,0.5 Stars,1.5 Stars,Normal,45,30,50,50,50,-,40,-,-,-,-,-,-,-,-,87-89,45,0,0
11301,25,12/10/1995,Rikio Shoji,1.5 Stars,2.0 Stars,Normal,50,25,50,50,60,-,-,-,-,-,-,-,60,-,-,90-92,50,0,0
14443,21,05/18/2000,Dave Shore,1.0 Stars,1.5 Stars,Normal,45,45,30,70,45,-,-,-,35,-,-,-,-,-,-,93-95,40,0,0
16462,17,08/05/2003,Andy Short,1.5 Stars,2.5 Stars,Fragile,45,80,65,-,55,-,-,-,-,45,-,-,-,-,-,88-90,30,0,0
17516,18,05/31/2003,Nebosja Sibincic,0.5 Stars,2.0 Stars,Normal,45,30,50,50,40,-,45,45,-,-,-,-,-,-,-,90-92,60,0,0
16368,19,02/25/2002,Zeljko Sibincic,0.5 Stars,1.5 Stars,Normal,40,30,30,45,45,-,-,-,45,-,-,-,-,-,-,87-89,50,0,0
16532,17,10/19/2003,Omer Siegersma,1.0 Stars,2.0 Stars,Normal,45,50,50,45,45,-,-,45,-,-,-,-,-,-,-,88-90,55,0,0
16001,19,09/18/2001,Ramon Sierra,1.0 Stars,2.0 Stars,Normal,60,35,50,60,75,-,-,80,-,-,-,-,-,-,-,91-93,50,0,0
17521,17,03/16/2004,Roberto Sifuentes,0.5 Stars,1.5 Stars,Normal,45,30,40,45,40,45,45,-,40,-,-,-,-,45,-,89-91,70,0,0
15952,19,04/07/2002,Ewan Silcock,0.5 Stars,1.5 Stars,Normal,35,30,35,35,40,-,-,40,-,-,-,-,-,-,-,87-89,65,0,0
15152,20,01/19/2001,Alex Silva,0.5 Stars,1.5 Stars,Normal,45,40,30,55,50,-,35,-,-,-,-,-,-,-,-,91-93,50,0,0
17710,16,12/29/2004,Emilio Silva,1.0 Stars,3.0 Stars,Fragile,55,55,55,45,55,-,-,60,-,75,-,-,-,-,-,89-91,65,0,0
15913,20,05/18/2001,Min-sik Sim,0.5 Stars,2.0 Stars,Normal,40,40,45,40,45,40,-,40,40,-,-,-,-,-,-,87-89,55,0,0
17016,16,11/03/2004,Jermaine Simpson,1.5 Stars,3.0 Stars,Normal,65,60,50,80,-,60,-,50,-,80,-,-,-,-,-,92-94,35,0,0
14813,20,09/16/2000,Emanuel Sip,1.0 Stars,2.5 Stars,Normal,55,50,45,70,-,-,-,65,35,65,-,-,-,-,-,93-95,50,0,0
12733,24,11/13/1996,Ostoja Skerlic,1.5 Stars,1.5 Stars,Normal,40,35,30,45,40,-,45,-,-,-,-,-,-,-,-,89-91,60,0,0
17777,15,03/14/2006,Timo Slabbekoorn,0.5 Stars,2.5 Stars,Normal,50,45,60,40,55,-,55,-,65,-,-,-,-,-,-,88-90,55,0,0
16458,17,10/13/2003,Ebbe Slijkhuis,1.0 Stars,2.0 Stars,Normal,45,50,45,-,55,-,-,-,-,50,-,-,-,-,-,89-91,40,0,0
16279,16,07/21/2004,Elmar Smit,0.5 Stars,1.5 Stars,Normal,45,30,35,45,50,-,-,-,-,50,-,-,-,-,-,89-91,30,0,0
12009,25,04/14/1996,Justin Smith,2.0 Stars,2.0 Stars,Durable,60,25,50,80,50,-,-,60,-,-,-,-,-,-,-,95-97,50,0,0
16360,20,05/16/2001,Lonnie Smith,1.5 Stars,2.0 Stars,Normal,55,35,35,75,50,-,-,60,-,-,-,-,-,-,-,91-93,50,0,0
17069,18,05/26/2003,Skelly Smith,0.5 Stars,2.0 Stars,Normal,45,45,45,45,45,50,-,45,-,-,-,-,-,-,-,88-90,45,0,0
16569,18,12/14/2002,Greg Snook,1.0 Stars,2.5 Stars,Normal,50,45,50,50,40,50,50,50,45,-,-,-,-,-,-,92-94,50,0,0
14716,20,06/16/2000,Sandoval So Romo,1.0 Stars,1.5 Stars,Fragile,50,45,25,60,50,-,-,40,-,-,-,-,-,-,-,91-93,35,0,0
16162,18,06/29/2002,Carl Sogliano,1.5 Stars,2.0 Stars,Normal,45,45,45,50,40,-,-,45,-,-,-,-,-,-,-,91-93,55,0,0
14744,22,02/24/1999,Slobodan Solevic,1.5 Stars,1.5 Stars,Normal,40,30,30,45,35,-,35,-,40,-,-,-,-,-,-,90-92,40,0,0
13418,23,07/13/1997,Israel Solis,2.0 Stars,2.0 Stars,Durable,55,45,45,75,45,-,-,-,-,65,-,-,-,-,-,96-98,50,0,0
17741,15,10/12/2005,Lorenzo Solis,1.0 Stars,2.5 Stars,Normal,35,55,60,40,35,-,35,40,-,-,-,-,-,-,-,87-89,60,0,0
12907,23,10/28/1997,Miguel Solis,1.0 Stars,1.5 Stars,Normal,45,30,40,50,50,-,55,-,-,-,-,-,-,-,-,92-94,55,0,0
15937,19,12/31/2001,Javier Soliz,0.5 Stars,1.5 Stars,Fragile,35,25,40,35,40,-,-,-,45,-,-,-,-,-,-,86-88,60,0,0
16312,17,01/06/2004,Mario Soliz,0.5 Stars,2.0 Stars,Normal,55,25,60,80,70,-,50,-,-,-,-,-,-,-,-,90-92,55,0,0
16933,18,03/21/2003,Seung-woo Song,1.0 Stars,2.0 Stars,Normal,40,50,50,45,40,45,45,-,-,-,-,-,-,-,-,88-90,45,0,0
16489,19,03/15/2002,Woo-jin Song,1.5 Stars,2.5 Stars,Normal,55,50,50,70,50,80,-,-,65,-,-,-,-,-,-,91-93,50,0,0
17315,17,07/04/2003,Daiyu Sonoda,1.0 Stars,2.0 Stars,Normal,40,40,55,45,45,-,-,-,45,-,-,-,-,-,-,87-89,45,0,0
16971,16,04/29/2005,Alex Soto,0.5 Stars,2.0 Stars,Normal,45,30,55,50,60,-,-,50,-,-,-,-,-,-,-,89-91,50,0,0
17377,16,07/20/2004,Ewold Southern,1.0 Stars,2.0 Stars,Normal,40,50,45,40,45,-,-,-,-,45,-,-,-,-,-,87-89,65,0,0
17526,17,01/09/2004,Ray Southorn,1.5 Stars,1.5 Stars,Normal,45,25,45,50,-,-,-,45,-,45,45,-,-,-,-,91-93,50,0,0
11626,24,07/24/1996,TADE SPAANS,1.0 Stars,1.5 Stars,Normal,40,40,35,40,40,-,-,-,40,-,-,40,-,-,-,90-92,65,0,0
15961,19,02/22/2002,Carl Spackler,1.5 Stars,2.0 Stars,Normal,45,50,50,45,45,-,-,45,-,45,-,-,-,-,-,87-89,35,0,0
17325,18,02/05/2003,Rod Spargo,1.5 Stars,2.0 Stars,Normal,50,35,50,50,55,-,55,-,-,-,-,-,-,-,-,89-91,45,0,0
15281,20,01/10/2001,Brendan Speed,1.5 Stars,2.0 Stars,Fragile,45,45,50,45,40,-,-,-,45,-,-,-,-,-,-,87-89,35,0,0
11324,25,07/17/1995,Roald Spierenburg,2.0 Stars,2.0 Stars,Fragile,60,25,65,55,45,-,55,55,-,55,-,-,-,-,-,91-93,50,0,0
15325,21,02/02/2000,Riccardo Spierings,1.5 Stars,2.0 Stars,Normal,40,55,55,40,40,25,-,45,-,-,-,-,-,-,-,89-91,50,0,0
13744,23,02/28/1998,Stewart Sproule,1.5 Stars,2.0 Stars,Normal,40,40,45,40,35,-,35,40,-,40,-,-,-,-,-,91-93,65,0,0
14057,22,07/26/1998,Borenko Stambolic,1.5 Stars,2.0 Stars,Normal,30,45,55,-,40,35,-,40,-,-,-,-,-,-,-,89-91,60,0,0
16275,17,03/05/2004,Jovica Stambolic,1.0 Stars,2.5 Stars,Normal,60,55,50,65,-,-,45,-,-,70,-,-,-,-,-,91-93,35,0,0
12486,25,05/05/1996,Jack Standen,1.0 Stars,1.5 Stars,Normal,45,20,35,50,45,-,50,45,-,-,-,-,-,-,-,93-95,50,0,0
16942,16,09/19/2004,Tim Standley,0.5 Stars,2.5 Stars,Normal,50,40,55,80,55,-,-,60,-,-,-,-,-,-,-,92-94,55,0,0
13483,23,03/13/1998,Radovan Stanisic,2.0 Stars,2.0 Stars,Durable,45,50,40,50,45,45,40,-,-,-,-,-,45,-,-,91-93,50,0,0
17678,15,08/20/2005,Doug Starkey,0.5 Stars,2.0 Stars,Fragile,45,45,40,45,35,45,-,45,-,-,-,-,-,-,-,88-90,65,0,0
15335,19,07/06/2001,Ebert Steenstra,0.5 Stars,1.5 Stars,Normal,60,25,20,75,-,-,75,-,-,-,-,-,-,-,-,92-94,30,0,0
17107,17,04/22/2004,Harry Stiles,1.5 Stars,2.5 Stars,Normal,80,30,50,80,80,80,80,-,70,80,-,-,-,-,-,96-98,55,0,0
14263,22,09/04/1998,Tito Stinzi,1.5 Stars,1.5 Stars,Normal,45,40,40,50,40,45,-,45,-,-,-,-,-,-,-,93-95,50,0,0
17584,15,06/30/2005,Adam Stoddard,1.5 Stars,3.0 Stars,Fragile,75,55,50,60,-,-,80,-,-,-,-,-,-,-,-,89-91,35,0,0
16286,17,02/02/2004,Aca Stojsic,1.5 Stars,4.0 Stars,Normal,80,60,55,-,-,80,-,-,-,80,-,-,-,-,-,92-94,30,0,0
13638,23,11/17/1997,Vladislav Stojsic,2.0 Stars,4.0 Stars,Normal,60,70,75,-,55,80,80,-,70,80,-,-,-,70,-,97-99,50,0,0
12118,24,10/08/1996,Velimir Stolic,2.0 Stars,3.5 Stars,Normal,80,50,55,-,-,80,-,80,-,-,-,-,-,-,-,98-100,20,0,0
17341,16,07/16/2004,Flobert Straatman,1.5 Stars,2.0 Stars,Normal,40,45,50,40,40,-,-,-,-,40,-,-,-,-,-,88-90,50,0,0
17065,17,08/03/2003,Demetrio Stracera,0.5 Stars,1.5 Stars,Normal,55,35,45,50,55,-,60,-,-,-,-,-,-,-,-,88-90,40,0,0
12083,24,07/27/1996,Ciro Strambi,2.0 Stars,2.0 Stars,Normal,50,50,45,55,-,-,-,55,-,-,-,-,-,60,-,93-95,50,0,0
14580,19,06/27/2001,Howard Strauss,1.5 Stars,2.0 Stars,Normal,45,45,50,50,40,-,-,-,-,45,-,-,-,-,-,93-95,55,0,0
14839,21,01/30/2000,Luther Street,1.5 Stars,3.5 Stars,Normal,80,55,55,-,-,80,-,80,-,-,-,-,-,-,-,93-95,30,0,0
17071,17,10/12/2003,Brock Stubbs,1.0 Stars,2.0 Stars,Normal,45,50,50,45,50,-,-,45,-,45,-,-,-,-,-,88-90,65,0,0
12376,23,07/07/1997,TAYLOR STUBBS,1.5 Stars,1.5 Stars,Normal,45,30,40,65,-,-,-,50,-,50,-,-,-,-,-,97-99,40,0,0
12560,25,05/16/1996,Harrison Sturgess,1.5 Stars,1.5 Stars,Normal,45,35,30,65,45,-,55,-,-,-,-,-,-,-,-,94-96,55,0,0
17572,20,02/24/2001,Gervasio Sudo,1.5 Stars,1.5 Stars,Normal,45,20,50,50,-,-,50,-,-,-,-,-,-,-,-,89-91,40,0,0
14365,21,11/21/1999,Marços Sugimoto,1.5 Stars,1.5 Stars,Normal,40,40,40,45,40,-,45,-,-,-,-,-,-,-,-,89-91,40,0,0
11321,25,08/07/1995,Motosugu Sugita,2.0 Stars,2.0 Stars,Normal,45,45,45,50,45,50,-,45,-,-,-,-,-,-,-,91-93,60,0,0
17400,17,02/16/2004,Terukiyo Suzuki,1.0 Stars,2.5 Stars,Normal,40,80,55,45,40,-,-,-,-,-,-,-,-,45,-,88-90,75,0,0
16668,18,05/29/2003,Pacu Svabic,1.0 Stars,2.0 Stars,Normal,45,50,50,40,50,-,45,50,-,-,-,-,-,-,-,90-92,55,0,0
16280,16,06/02/2004,John Swyers,1.5 Stars,4.0 Stars,Normal,55,60,70,80,80,-,80,-,-,-,-,-,-,-,-,93-95,65,0,0
17256,17,03/13/2004,Maximino Tadano,0.5 Stars,2.0 Stars,Normal,50,40,45,-,50,-,55,-,-,65,-,-,-,-,-,89-91,50,0,0
15535,19,12/31/2001,Srdjan Tadic,1.0 Stars,2.5 Stars,Normal,50,45,50,65,55,-,55,-,60,-,-,-,-,-,-,92-94,60,0,0
14640,21,06/21/1999,Roger Taggart,0.5 Stars,1.5 Stars,Fragile,55,40,30,55,50,-,55,-,60,60,-,-,-,45,-,91-93,35,0,0
15749,17,06/30/2003,Hidenori Taira,0.5 Stars,1.5 Stars,Normal,45,35,45,-,50,55,45,-,-,50,-,-,-,30,-,87-89,35,0,0
14090,22,03/09/1999,AntoÕio Takahashi,1.5 Stars,1.5 Stars,Normal,50,20,45,50,45,35,-,-,50,-,-,-,-,-,-,92-94,40,0,0
14102,22,11/20/1998,Teruyuki Takamoto,1.5 Stars,2.5 Stars,Fragile,50,50,50,55,45,-,55,45,-,60,-,-,-,-,-,91-93,40,0,0
16498,18,09/19/2002,Shirou Takara,0.5 Stars,1.5 Stars,Normal,40,25,35,40,45,45,45,-,-,-,-,-,-,-,-,87-89,60,0,0
16953,16,12/16/2004,Tsuruo Takase,1.5 Stars,3.0 Stars,Normal,40,80,70,40,-,-,40,-,-,-,-,-,-,-,-,87-89,45,0,0
10531,28,04/21/1993,MASAJI TAKENAKA,3.0 Stars,3.0 Stars,Normal,60,50,60,80,50,-,-,-,55,-,-,-,-,-,-,96-98,35,0,0
14084,22,01/22/1999,Herman Takens,1.0 Stars,1.5 Stars,Normal,40,20,35,50,45,-,-,40,-,-,-,-,-,-,-,93-95,40,0,0
17409,16,09/30/2004,Chosuke Takimoto,1.0 Stars,2.0 Stars,Normal,45,50,55,50,45,40,45,45,-,-,-,-,-,-,-,89-91,45,0,0
17096,16,07/14/2004,Damian Talbot,1.0 Stars,2.5 Stars,Fragile,40,55,70,35,55,-,-,-,-,45,-,-,-,-,-,88-90,50,0,0
13600,22,06/30/1998,Gary Talbot,2.0 Stars,2.5 Stars,Normal,50,50,55,50,45,-,-,50,35,-,-,-,-,-,-,93-95,50,0,0
16621,18,10/16/2002,Masakazu Tamura,0.5 Stars,1.5 Stars,Normal,50,30,50,70,55,-,-,40,-,-,-,-,-,-,-,91-93,40,0,0
12877,23,01/22/1998,Fujio Tanaka,1.5 Stars,2.0 Stars,Normal,50,45,40,55,55,-,55,-,40,-,-,-,-,-,-,92-94,55,0,0
16378,19,02/23/2002,Loys Tanaka,1.0 Stars,2.5 Stars,Normal,60,35,55,55,-,-,-,80,-,70,-,-,-,-,-,89-91,60,0,0
13130,24,03/18/1997,Nobumasa Tanaka,1.5 Stars,1.5 Stars,Fragile,45,30,50,45,55,-,35,50,-,-,-,-,-,-,-,91-93,40,0,0
16624,18,10/14/2002,Brent Tautor,0.5 Stars,1.5 Stars,Normal,40,25,45,40,45,45,-,-,-,40,-,-,-,-,-,86-88,65,0,0
16590,18,11/10/2002,John Taylor,0.5 Stars,2.0 Stars,Normal,50,40,40,65,50,-,-,45,-,-,-,-,-,-,-,89-91,55,0,0
10507,28,03/29/1993,William Taylor,2.0 Stars,2.0 Stars,Fragile,50,40,45,55,40,-,50,50,-,-,50,-,-,-,-,94-96,35,0,0
10715,27,05/23/1994,Lauren Teekens,2.0 Stars,2.0 Stars,Normal,55,35,55,-,50,55,55,65,55,-,-,-,-,50,-,93-95,35,0,0
13505,23,02/22/1998,Tony Tejeda,1.5 Stars,1.5 Stars,Normal,45,35,35,50,35,50,-,50,-,-,-,-,-,-,-,92-94,55,0,0
16638,18,08/08/2002,Dragoljub Telacevic,0.5 Stars,1.5 Stars,Normal,45,30,40,50,60,-,-,45,-,-,-,-,-,-,-,88-90,50,0,0
11881,26,03/18/1995,Rade Telacevic,2.0 Stars,2.0 Stars,Normal,45,35,50,45,40,55,45,45,50,-,-,-,-,-,-,89-91,35,0,0
13441,23,04/15/1998,Roald ten Have,1.5 Stars,2.5 Stars,Fragile,55,45,50,-,50,60,60,-,55,60,-,-,-,55,-,96-98,55,0,0
12656,24,09/26/1996,Hadde ten Veen,1.5 Stars,1.5 Stars,Fragile,45,50,40,50,45,-,40,45,-,-,-,-,-,-,-,92-94,45,0,0
13956,22,04/03/1999,David Teslo,1.0 Stars,1.5 Stars,Normal,45,50,35,45,40,-,-,-,40,40,-,-,-,-,-,91-93,35,0,0
15966,19,12/27/2001,Winston Teunissen,0.5 Stars,2.0 Stars,Fragile,50,35,40,70,60,-,-,40,-,40,-,-,-,-,-,90-92,60,0,0
16711,18,10/14/2002,Reginald Thatcher,1.0 Stars,2.0 Stars,Fragile,45,45,50,50,50,-,50,-,-,-,-,-,-,-,-,89-91,55,0,0
16355,18,08/04/2002,Cameron Thelusma,1.0 Stars,2.0 Stars,Normal,50,45,50,55,55,-,-,-,65,40,-,-,-,-,-,88-90,40,0,0
17608,15,10/05/2005,Eric Thomas,0.5 Stars,1.5 Stars,Normal,45,30,45,55,45,40,50,-,-,-,-,-,-,-,-,90-92,40,0,0
12077,25,10/22/1995,Roy Thompson,2.0 Stars,2.5 Stars,Normal,50,45,55,55,70,-,-,65,-,-,-,-,-,-,-,92-94,50,0,0
15920,19,03/19/2002,Malcolm Thurley,0.5 Stars,1.5 Stars,Normal,40,25,35,40,40,-,-,40,-,-,-,-,-,-,-,86-88,55,0,0
14630,21,12/17/1999,Vic Tibbles,1.5 Stars,2.5 Stars,Normal,80,25,60,80,-,80,-,-,-,-,-,-,-,-,-,97-99,25,0,0
16431,17,10/19/2003,Rowan Tindale,1.0 Stars,2.0 Stars,Normal,45,50,45,45,50,50,-,-,-,-,-,-,-,-,-,88-90,45,0,0
12086,24,06/03/1996,Theodore Tippett,2.0 Stars,2.5 Stars,Normal,75,40,60,80,-,80,-,-,-,-,-,-,-,-,-,96-98,30,0,0
14248,22,02/02/1999,Geomar Tiscorinia,1.5 Stars,2.0 Stars,Normal,50,40,50,75,-,60,-,-,-,-,-,-,-,-,-,95-97,25,0,0
12584,24,12/16/1996,Alan Tizzard,2.5 Stars,3.0 Stars,Durable,80,45,60,-,-,-,80,-,-,80,-,-,-,-,-,96-98,25,0,0
17285,17,05/22/2004,Hirotoshi Toda,0.5 Stars,1.5 Stars,Normal,50,20,40,55,55,-,60,-,-,-,-,-,-,-,-,90-92,50,0,0
17395,17,12/26/2003,Rudko Todorovic,1.5 Stars,3.0 Stars,Normal,55,70,50,80,65,-,-,-,75,-,-,-,-,-,-,91-93,45,0,0
12600,24,07/24/1996,Ryoji Toki,2.0 Stars,2.0 Stars,Fragile,45,50,50,50,50,-,-,-,35,-,-,50,-,-,-,91-93,65,0,0
17553,17,07/24/2003,Katsuyoshi Tokuda,1.5 Stars,2.5 Stars,Normal,40,55,55,40,40,-,40,40,40,40,-,-,-,-,-,88-90,50,0,0
14659,21,08/07/1999,Joram Tonkes,1.5 Stars,2.0 Stars,Fragile,50,45,45,-,50,40,70,-,-,65,-,-,-,-,-,94-96,45,0,0
12186,24,11/25/1996,Danny Torres,1.5 Stars,1.5 Stars,Durable,55,20,35,80,50,-,-,-,-,-,-,-,-,-,-,97-99,25,0,0
17297,17,10/02/2003,Juan Torres,0.5 Stars,1.5 Stars,Durable,40,25,40,40,-,45,-,40,-,-,-,-,-,-,-,87-89,40,0,0
16664,18,11/27/2002,Mike Torres,0.5 Stars,1.5 Stars,Normal,40,30,50,40,45,45,45,-,45,-,-,-,-,-,-,88-90,55,0,0
14981,20,12/18/2000,Tony Torres,0.5 Stars,1.5 Stars,Normal,45,30,40,50,45,50,50,50,-,-,-,-,-,-,-,91-93,35,0,0
17049,17,12/28/2003,Vincent Torres,1.0 Stars,2.5 Stars,Normal,45,50,55,45,50,50,50,-,-,-,-,-,-,-,-,88-90,55,0,0
16133,19,02/26/2002,Francisco Tovar,0.5 Stars,1.5 Stars,Normal,45,30,40,55,-,-,50,-,-,-,-,-,-,-,-,90-92,25,0,0
16538,17,04/27/2004,Noboru Toyota,1.0 Stars,2.0 Stars,Normal,45,40,65,45,50,35,-,-,-,50,-,-,-,-,-,88-90,60,0,0
17398,16,08/07/2004,Tokugoro Treixo,0.5 Stars,1.5 Stars,Normal,45,25,30,40,50,-,45,45,-,-,-,-,-,-,-,86-88,45,0,0
15706,18,11/24/2002,Alex Trejo,0.5 Stars,1.5 Stars,Normal,50,30,50,55,-,-,70,-,-,-,-,-,-,-,-,91-93,25,0,0
16050,19,02/18/2002,Timothy Trevelyan,0.5 Stars,1.5 Stars,Normal,40,40,40,40,40,-,-,-,-,35,-,-,-,-,-,87-89,40,0,0
14954,20,11/20/2000,Nathaniel Trew,1.0 Stars,2.0 Stars,Normal,50,45,45,60,50,-,-,50,-,-,-,-,-,-,-,88-90,55,0,0
17015,17,04/21/2004,Antonio Troche,1.5 Stars,3.0 Stars,Normal,75,55,55,80,50,-,-,70,-,80,-,-,-,-,-,92-94,30,0,0
11089,26,02/09/1995,Juan Troche,2.0 Stars,2.0 Stars,Fragile,70,30,45,70,50,-,65,55,-,-,-,-,-,-,-,92-94,30,0,0
17004,16,08/19/2004,Clay Trottier,0.5 Stars,2.0 Stars,Normal,40,50,50,45,-,45,-,-,-,-,-,-,-,-,-,88-90,25,0,0
16185,18,06/22/2002,Carl Trowsdale,0.5 Stars,1.5 Stars,Normal,40,25,40,40,45,-,45,35,-,-,-,-,-,-,-,86-88,60,0,0
