ID,POS,Name,ORG,Lev,DOB,B,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,Left,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,Sct,SctAcc,Draft,OA Pick
16272,3B,Calisto Suda,-,-,10/15/2003,R,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,45,45,45,60,45,50,35,30,25,Mar. 21st   2021,High,0,0
14054,RF,Takuzo Suda,-,-,01/13/1999,R,1.5 Stars,2.0 Stars,N,N,N,N,N,L,Outspoken,Normal,-,40,40,45,45,45,40,65,65,60,May 18th   2021,High,0,0
17572,RP,Gervasio Sudo,-,-,02/24/2001,R,1.5 Stars,1.5 Stars,L,N,N,N,N,L,Unknown,Normal,-,20,25,30,40,35,25,25,30,40,Apr. 20th   2021,Avg,0,0
13424,3B,Jou Sugano,AMS,A,03/23/1998,R,1.5 Stars,3.5 Stars,N,N,H,N,H,N,Sparkplug,Durable,-,70,70,55,45,55,65,50,40,45,Jun. 2nd   2021,V.High,0,0
14365,SP,Marços Sugimoto,-,-,11/21/1999,R,1.5 Stars,1.5 Stars,N,H,N,L,H,N,Normal,Normal,-,45,45,30,20,35,45,25,20,20,May 6th   2021,V.High,0,0
12837,SS,Masafumi Sugimoto,RME,AA,08/17/1996,R,1.5 Stars,2.0 Stars,N,N,L,N,L,N,Unmotivated,Normal,-,55,55,50,25,45,50,65,50,50,May 25th   2021,V.High,0,0
15721,CF,Shigemi Sugimura,DUB,R,04/16/2003,R,1.0 Stars,2.0 Stars,N,N,N,N,N,L,Unknown,Normal,-,50,50,45,50,40,50,60,60,60,Jun. 24th   2021,V.High,2021,172
11321,RP,Motosugu Sugita,HON,AA,08/07/1995,L,2.0 Stars,2.0 Stars,H,L,H,H,H,N,Normal,Normal,-,35,40,35,30,35,40,25,25,20,May 31st   2021,V.High,0,0
16036,SS,Ziyad Suhayl,CLE,R,04/09/2002,R,1.0 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,Durable,-,45,50,45,50,50,50,55,40,50,May 6th   2021,Avg,0,0
11582,C,GUI-FAN SUI,LON,MLB,05/22/1996,R,2.0 Stars,2.0 Stars,N,N,N,H,H,N,Normal,Normal,-,55,55,45,45,45,55,40,45,35,Jun. 19th   2021,V.High,2015,101
16285,CF,Milos Sujic,-,-,04/01/2003,R,1.0 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,Normal,-,50,60,50,40,40,75,55,50,45,Jun. 21st   2021,High,0,0
16516,SS,Fateen Sulaiman,LON,INT,06/01/2002,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,50,45,40,30,65,45,30,20,20,Feb. 3rd   2021,Low,0,0
13244,C,Petar Suljic,GAL,A,10/27/1997,R,1.5 Stars,2.0 Stars,N,N,H,N,N,H,Normal,Normal,-,50,45,45,40,35,45,30,40,40,May 19th   2021,High,2017,159
15817,RP,Josh Sullivan,AMS,R,01/30/2002,R,1.5 Stars,2.0 Stars,N,N,N,L,N,H,Unknown,Normal,-,40,30,20,20,45,25,25,20,25,Jun. 26th   2021,V.High,2020,105
11758,RP,COLIN SUMAN,ADE,MLB,05/07/1996,L,2.5 Stars,2.5 Stars,N,H,N,N,L,N,Normal,Fragile,-,25,30,35,20,35,35,30,25,25,Apr. 16th   2021,High,2015,86
14156,1B,Na'il Suoud,DUB,AA,09/04/1998,R,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,60,55,45,50,40,55,35,25,25,Jun. 9th   2021,V.High,0,0
16776,SS,Dennis Sutton,CUR,INT,03/29/2003,R,1.0 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,Durable,-,30,40,40,30,40,50,55,45,40,Apr. 13th   2021,Avg,0,0
16442,CF,Jim Sutton,-,-,06/24/2003,R,1.0 Stars,4.0 Stars,N,N,H,N,H,H,Unknown,Durable,-,75,80,80,45,45,80,65,55,60,Jun. 12th   2021,High,0,0
13969,SP,Seth Sutton,STU,A,09/11/1999,R,1.5 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,Normal,-,35,35,35,30,35,35,30,35,30,Mar. 15th   2021,Avg,2021,183
15614,SP,Fumio Suzuki,CLE,R,04/28/2001,L,1.5 Stars,2.0 Stars,L,L,N,N,L,N,Unknown,Normal,-,25,25,25,25,35,25,20,20,25,May 30th   2021,High,2020,212
14576,RF,Hiroshi Suzuki,SMT,A,07/24/2000,S,1.5 Stars,2.0 Stars,N,N,H,N,N,N,Unknown,Normal,-,55,55,45,50,40,50,30,25,25,May 27th   2021,V.High,2019,128
16271,SS,Sueo Suzuki,-,-,03/20/2003,R,1.0 Stars,2.5 Stars,H,N,H,N,H,N,Unknown,Normal,-,50,55,50,50,50,55,45,50,50,Mar. 31st   2021,High,0,0
16830,SS,Tamao Suzuki,DUB,INT,10/19/2003,R,1.0 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,55,50,80,70,60,45,55,35,25,Mar. 22nd   2021,Low,0,0
17400,SP,Terukiyo Suzuki,LAP,R,02/16/2004,S,1.5 Stars,2.5 Stars,H,H,N,N,H,N,Unknown,Normal,-,35,30,25,25,30,25,20,20,20,Jun. 9th   2021,High,0,0
14275,SS,Borisav Svabic,HAV,AA,11/22/1998,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,45,45,35,25,30,50,65,60,65,Jun. 5th   2021,V.High,0,0
16668,SP,Pacu Svabic,SMT,INT,05/29/2003,R,1.0 Stars,2.0 Stars,L,N,N,N,N,H,Unknown,Normal,-,30,25,25,35,30,25,20,25,20,May 25th   2021,Avg,0,0
13631,SS,Dositej Svetozar,VAN,MLB,02/07/1997,R,2.0 Stars,2.5 Stars,N,H,L,N,N,N,Normal,Fragile,-,50,50,50,50,45,45,45,65,70,May 9th   2021,High,0,0
12110,2B,Rudko Svetozar,HON,MLB,04/07/1996,R,3.0 Stars,3.0 Stars,L,H,N,L,H,H,Fan Fav,Normal,-,45,55,55,45,45,75,75,65,50,Jun. 15th   2021,V.High,0,0
16250,CF,Randy Swerdlove,CLE,R,02/26/2003,R,1.0 Stars,2.5 Stars,N,N,N,N,H,N,Unknown,Durable,-,55,50,60,55,50,50,50,50,60,Jun. 19th   2021,V.High,2021,105
16957,C,George Swyers,-,-,01/31/2005,R,1.0 Stars,2.5 Stars,N,N,N,N,N,H,Unknown,Normal,-,50,40,45,70,60,30,20,20,25,Jun. 19th   2021,High,0,0
16280,SP,John Swyers,-,-,06/02/2004,R,1.5 Stars,4.0 Stars,N,N,L,N,L,N,Unknown,Normal,-,20,20,30,35,30,20,25,25,20,Jun. 16th   2021,High,0,0
13096,SP,Killian Swyers,GAL,A,05/27/1999,S,1.5 Stars,2.0 Stars,N,L,H,N,N,N,Normal,Normal,-,35,40,30,25,40,40,25,25,25,Jun. 20th   2021,V.High,2018,180
8267,3B,Cory Sykes,HON,MLB,05/13/1987,L,3.5 Stars,3.5 Stars,N,N,H,H,N,H,Normal,Iron Man,-,65,55,50,65,55,45,40,40,50,Jun. 2nd   2021,V.High,2006,8
14451,SP,Andrew Sylvester,HAV,A,02/18/2001,R,1.5 Stars,2.5 Stars,N,H,N,N,N,N,Unknown,Normal,-,35,40,35,30,30,40,25,20,20,Jul. 1st   2021,V.High,2019,63
16392,SP,Antonio Sénéchal,ADE,R,03/29/2002,R,1.5 Stars,2.5 Stars,N,N,L,N,N,N,Unknown,Fragile,-,45,40,25,20,30,25,30,25,20,Jun. 26th   2021,V.High,2020,28
12128,DH,Bertolameu Tabucchi,TOK,MLB,12/01/1995,R,2.0 Stars,3.0 Stars,N,H,H,H,H,N,Sparkplug,Normal,-,60,55,55,70,50,50,25,55,55,May 31st   2021,V.High,0,0
15303,2B,Hisao Tabuchi,LON,R,08/13/2001,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Sparkplug,Normal,-,50,50,40,35,45,55,45,30,20,Feb. 24th   2021,Low,0,0
11676,RP,RYUZO TABUCHI,TOR,AA,09/20/1995,S,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,Normal,-,35,35,30,30,40,40,20,25,20,Jul. 4th   2021,V.High,2013,214
11737,C,Wen-bin Tada,HAV,AAA,02/11/1997,R,2.0 Stars,2.0 Stars,N,N,N,N,H,L,Normal,Normal,-,50,50,45,50,35,45,30,25,25,Jul. 2nd   2021,V.High,2015,16
17256,SP,Maximino Tadano,VAN,INT,03/13/2004,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,25,25,20,30,35,25,30,25,20,Jun. 28th   2021,High,0,0
15535,SP,Srdjan Tadic,NKO,INT,12/31/2001,L,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,30,30,25,30,30,30,25,25,20,Mar. 6th   2021,Low,0,0
14640,SP,Roger Taggart,ADE,R,06/21/1999,L,1.0 Stars,1.5 Stars,L,L,N,H,N,L,Selfish,Fragile,-,40,40,30,25,35,40,25,20,20,Jun. 9th   2021,V.High,0,0
16023,3B,Livio Taglialatela,SMT,INT,09/13/2001,R,1.0 Stars,2.0 Stars,N,N,L,L,H,N,Unknown,Normal,-,45,50,45,30,55,55,45,30,40,May 27th   2021,Avg,0,0
15749,SP,Hidenori Taira,-,-,06/30/2003,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,20,25,30,25,30,25,25,25,20,Mar. 16th   2021,V.High,0,0
14090,RP,AntoÕio Takahashi,HAV,A,03/09/1999,R,1.5 Stars,1.5 Stars,N,N,H,N,H,H,Normal,Normal,-,30,35,35,30,35,40,20,20,25,Jun. 10th   2021,V.High,0,0
17411,3B,Seiji Takahashi,-,-,12/17/2003,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,50,50,40,35,45,55,35,35,35,Oct. 1st   2020,Low,0,0
14264,LF,Yuya Takahashi,-,-,03/28/1999,R,1.5 Stars,2.0 Stars,N,L,N,N,L,L,Normal,Normal,-,50,50,50,30,35,55,45,55,60,Jul. 15th   2020,Avg,0,0
14102,SP,Teruyuki Takamoto,AMS,A,11/20/1998,R,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,Fragile,-,20,30,35,25,35,35,25,25,20,Jun. 10th   2021,V.High,0,0
16498,SP,Shirou Takara,-,-,09/19/2002,S,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,40,35,30,20,40,25,20,20,20,Aug. 20th   2020,Avg,0,0
16953,RP,Tsuruo Takase,-,-,12/16/2004,R,1.5 Stars,3.0 Stars,N,N,L,N,N,L,Unknown,Normal,-,25,25,25,35,35,25,30,20,25,Jun. 24th   2021,High,0,0
16994,SS,Torikatzu Takayama,-,-,02/28/2005,R,1.0 Stars,2.0 Stars,H,N,N,N,N,N,Unknown,Normal,-,55,65,50,40,45,65,45,45,40,Mar. 15th   2021,Avg,0,0
16735,C,Jun Takei,LON,INT,11/14/2002,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,50,55,45,40,50,55,30,30,35,Apr. 20th   2021,Low,0,0
10531,RP,MASAJI TAKENAKA,VAN,MLB,04/21/1993,R,3.0 Stars,3.0 Stars,N,N,H,N,N,N,Prankster,Normal,-,45,40,25,25,45,40,20,25,20,Jun. 1st   2021,V.High,0,0
15327,SS,Tokito Taki,LON,R,08/06/2001,R,1.0 Stars,1.5 Stars,N,L,L,N,N,N,Normal,Normal,-,50,50,40,25,30,50,65,50,45,May 10th   2021,Avg,0,0
17409,SP,Chosuke Takimoto,DEN,INT,09/30/2004,R,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,30,30,30,35,35,30,25,20,20,May 11th   2021,Avg,0,0
12818,2B,Alan Talbot,AMS,AAA,08/16/1996,R,2.5 Stars,2.5 Stars,N,N,H,N,H,N,Normal,Normal,-,55,55,50,45,45,55,70,65,60,Jul. 4th   2021,V.High,0,0
17096,SP,Damian Talbot,-,-,07/14/2004,L,1.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,Fragile,-,30,30,30,25,30,30,25,20,25,May 16th   2021,High,0,0
16701,1B,Frank Talbot,DUB,INT,11/09/2002,L,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,40,40,40,55,50,40,30,35,35,Jun. 22nd   2021,High,0,0
13600,RP,Gary Talbot,ADE,AAA,06/30/1998,S,2.0 Stars,2.5 Stars,N,L,N,N,N,N,Normal,Normal,-,30,30,30,20,40,35,30,20,20,May 15th   2021,V.High,0,0
15083,RF,Reese Talbot,-,-,05/11/2001,L,1.0 Stars,2.0 Stars,N,L,N,N,N,N,Unknown,Normal,-,55,55,40,50,45,50,30,40,30,Jun. 13th   2021,V.High,0,0
16014,3B,Hector Tamez,-,-,06/07/2002,R,1.0 Stars,2.0 Stars,N,N,L,N,N,L,Unknown,Normal,-,40,40,45,40,50,45,40,40,45,Jul. 22nd   2020,Avg,0,0
16528,RF,Asadel Tamir,-,-,03/31/1999,S,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,40,40,45,50,50,40,55,50,40,Mar. 15th   2021,V.High,0,0
16621,SP,Masakazu Tamura,STU,INT,10/16/2002,S,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,40,30,25,30,30,25,25,20,20,Apr. 6th   2021,Avg,0,0
13948,3B,Akahito Tanabe,CUR,AA,10/15/1999,R,2.0 Stars,2.0 Stars,L,L,H,H,H,N,Selfish,Normal,-,55,55,45,45,45,50,40,40,40,May 21st   2021,High,2018,78
12877,SP,Fujio Tanaka,LON,AA,01/22/1998,R,1.5 Stars,2.0 Stars,N,N,N,N,N,L,Outspoken,Normal,-,45,45,30,20,30,45,30,20,20,Jun. 25th   2021,V.High,0,0
15915,CF,Fumihiro Tanaka,GAL,R,11/05/2001,R,1.0 Stars,1.5 Stars,H,N,L,L,H,N,Unknown,Normal,-,30,40,30,30,35,45,35,30,25,Jul. 3rd   2021,High,0,0
11697,SP,HIDESHI TANAKA,CLE,MLB,11/08/1995,L,2.5 Stars,2.5 Stars,N,N,L,N,H,N,Normal,Fragile,-,40,40,35,25,40,40,25,25,20,Jun. 8th   2021,V.High,2014,33
13592,2B,Kazuaki Tanaka,CLE,AAA,07/29/1998,R,2.0 Stars,3.0 Stars,N,L,H,N,H,N,Sparkplug,Normal,-,70,70,50,55,50,60,35,25,20,Jul. 1st   2021,V.High,0,0
17463,SS,Kikuo Tanaka,-,-,08/08/2004,R,1.0 Stars,2.0 Stars,L,L,N,H,N,H,Unknown,Normal,-,45,50,45,40,40,55,35,45,50,Jul. 4th   2021,Avg,0,0
16378,SP,Loys Tanaka,NKO,INT,02/23/2002,L,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,30,25,25,30,30,25,25,20,20,Jun. 5th   2021,High,0,0
13130,SP,Nobumasa Tanaka,NKO,AAA,03/18/1997,R,1.5 Stars,1.5 Stars,L,L,L,H,N,N,Normal,Fragile,-,45,45,30,25,35,45,30,30,25,May 25th   2021,V.High,0,0
13016,3B,Takuyuki Tanaka,-,-,02/28/1998,S,1.5 Stars,2.0 Stars,N,H,N,N,N,N,Normal,Normal,-,45,55,50,35,35,65,35,30,30,Mar. 4th   2021,V.High,2017,103
13902,SS,Yudai Tanaka,CUR,A,04/10/1999,R,1.5 Stars,2.0 Stars,N,N,N,H,N,N,Normal,Normal,-,50,50,45,30,35,50,45,35,30,Mar. 15th   2021,High,2018,118
15506,3B,Yukiya Tanaka,-,-,04/30/2001,R,1.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,Normal,-,45,45,45,45,35,50,40,40,40,Mar. 21st   2021,Avg,0,0
9318,RF,Kiyotoshi Tani,LAP,MLB,03/23/1990,R,2.5 Stars,2.5 Stars,H,H,N,N,H,N,Captain,Iron Man,-,45,50,50,45,55,55,45,75,65,Jun. 20th   2021,V.High,0,0
13892,SP,Hiroya Tanigawa,ADE,A,02/24/2000,S,1.5 Stars,2.5 Stars,L,N,H,L,N,L,Outspoken,Fragile,-,35,40,30,25,35,40,30,30,30,Jun. 22nd   2021,V.High,2018,26
16771,RF,Kanichiro Taniguchi,TOR,INT,01/31/2003,L,1.0 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,Normal,-,50,55,50,50,45,55,35,30,30,Apr. 22nd   2021,Avg,0,0
15615,LF,Rich Tanton,ADE,R,07/04/2001,L,1.0 Stars,2.0 Stars,H,N,N,L,H,N,Unknown,Normal,-,50,50,50,50,50,50,35,30,35,Mar. 11th   2021,Avg,2020,107
13981,1B,Carlos Tapia,-,-,03/14/1998,R,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Durable,-,55,50,45,55,40,45,35,35,35,Jul. 15th   2020,Avg,0,0
17872,SS,Miguel Tapia,CUR,INT,03/03/2005,R,1.0 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,55,65,50,65,40,70,45,55,55,Jun. 3rd   2021,Low,0,0
11000,C,OSCAR TAPIA,CLE,AAA,05/14/1996,R,2.5 Stars,2.5 Stars,N,H,H,N,N,N,Normal,Normal,-,40,45,35,60,50,50,25,25,25,Jun. 15th   2021,V.High,2014,105
16527,RF,Scott Tarver,LON,R,06/24/2002,S,1.5 Stars,2.5 Stars,N,N,L,N,L,N,Unknown,Durable,-,50,45,50,75,55,35,45,45,40,Jun. 28th   2021,V.High,2021,61
15426,LF,Naota Tashiro,STU,R,01/09/2001,R,1.0 Stars,2.0 Stars,N,N,N,N,H,L,Normal,Normal,-,50,45,35,45,30,45,45,35,25,May 18th   2021,Avg,0,0
16045,LF,Kafkas Tasilova,TOK,INT,07/11/2002,R,1.0 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,Normal,-,45,55,45,35,50,65,30,25,20,Jun. 28th   2021,High,0,0
15230,LF,Davi Tat,-,-,02/28/2001,R,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,45,45,35,25,40,45,40,35,40,Jan. 8th   2021,V.High,0,0
14450,C,Joaquim Tatsuno,-,-,05/09/2001,R,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Durable,-,50,50,40,50,40,50,20,25,20,Jun. 10th   2021,V.High,0,0
17420,SS,Tye Tattersall,SMT,INT,02/11/2004,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,50,45,45,40,55,45,70,60,60,May 1st   2021,Low,0,0
16624,SP,Brent Tautor,HAV,INT,10/14/2002,L,0.5 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,30,30,25,30,30,30,25,20,20,Jan. 30th   2021,Low,0,0
16012,2B,Adolfo Tavaia,LAP,R,03/26/2002,R,1.0 Stars,2.0 Stars,L,N,L,N,N,N,Unknown,Normal,-,50,50,50,45,45,50,45,45,55,Jun. 5th   2021,High,0,0
9615,1B,JAIME TAVARES,-,-,07/26/1992,R,2.0 Stars,2.0 Stars,L,N,L,N,L,N,Normal,Normal,-,50,50,35,55,50,45,30,20,25,Jun. 12th   2021,V.High,2010,168
14830,SS,Aiden Taylor,CAL,AA,04/24/2000,R,1.5 Stars,2.5 Stars,H,N,L,L,H,N,Humble,Normal,-,55,60,50,50,50,65,60,60,60,Jul. 3rd   2021,V.High,0,0
16099,SS,Darren Taylor,TOK,R,10/15/2002,R,1.5 Stars,2.5 Stars,H,N,N,N,N,N,Unknown,Normal,-,50,60,65,45,40,75,55,35,25,Jun. 7th   2021,High,0,0
16590,RP,John Taylor,AMS,INT,11/10/2002,R,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,Normal,-,25,25,25,30,35,20,30,25,20,Mar. 28th   2021,Avg,0,0
12813,LF,Josh Taylor,CAL,AA,10/31/1996,R,1.5 Stars,2.5 Stars,L,N,N,N,N,N,Normal,Normal,-,70,65,45,40,45,55,65,65,50,May 29th   2021,V.High,0,0
9703,1B,STEVE TAYLOR,-,-,05/11/1990,L,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,50,50,45,50,45,45,20,60,30,Jun. 26th   2021,V.High,2009,110
10507,RP,William Taylor,-,-,03/29/1993,S,2.0 Stars,2.0 Stars,N,H,N,N,H,N,Normal,Fragile,-,35,35,35,30,20,35,20,30,20,Mar. 15th   2021,V.High,0,0
10719,C,Lindsay Teague,-,-,10/06/1994,R,2.0 Stars,2.0 Stars,N,N,L,N,N,H,Normal,Normal,-,45,45,35,55,45,50,20,20,25,Jun. 25th   2021,V.High,0,0
10715,RP,Lauren Teekens,VAN,AAA,05/23/1994,L,2.0 Stars,2.0 Stars,N,N,H,N,N,N,Normal,Normal,-,40,35,30,30,20,35,20,25,20,May 31st   2021,V.High,0,0
13505,SP,Tony Tejeda,-,-,02/22/1998,L,1.5 Stars,1.5 Stars,N,L,L,L,N,N,Normal,Normal,-,45,45,35,20,35,45,30,20,20,Feb. 27th   2021,V.High,0,0
14817,SS,Djoka Telacevic,CLE,AA,05/16/1999,R,1.5 Stars,2.5 Stars,L,L,N,H,N,N,Selfish,Normal,-,50,55,50,55,45,55,35,30,25,May 28th   2021,V.High,0,0
16638,SP,Dragoljub Telacevic,HAV,INT,08/08/2002,R,0.5 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,20,25,25,30,30,30,20,20,20,Jan. 30th   2021,Low,0,0
13250,RF,Ivico Telacevic,HON,AAA,10/24/1994,R,2.0 Stars,2.0 Stars,H,H,N,N,N,N,Captain,Normal,-,50,50,50,45,45,45,60,70,65,Mar. 11th   2021,High,2017,40
11881,SP,Rade Telacevic,-,-,03/18/1995,L,2.0 Stars,2.0 Stars,N,L,L,N,L,N,Unmotivated,Normal,-,20,20,30,20,35,25,25,30,25,Feb. 5th   2021,V.High,0,0
15860,C,Jorge Tellez,DUB,R,12/17/2002,R,1.0 Stars,2.5 Stars,N,N,L,H,L,N,Unknown,Normal,-,55,55,45,50,60,55,25,20,20,Mar. 13th   2021,Avg,2021,107
16718,CF,Jacob Temple,TOR,INT,12/29/2002,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,45,50,45,40,40,50,65,55,45,Apr. 6th   2021,Low,0,0
15379,1B,Steef ten Brinke,LAP,AA,10/26/2000,R,1.5 Stars,2.5 Stars,N,H,N,L,N,N,Normal,Normal,-,55,55,50,55,45,55,35,25,30,Jun. 1st   2021,V.High,0,0
13441,SP,Roald ten Have,ADE,AAA,04/15/1998,R,1.5 Stars,2.0 Stars,N,H,L,N,H,N,Normal,Fragile,-,45,45,35,20,45,45,30,25,20,Jun. 6th   2021,V.High,0,0
17705,C,Gabel ten Tije,-,-,05/26/2000,R,1.5 Stars,2.5 Stars,L,H,H,N,H,N,Unknown,Normal,-,45,50,50,55,50,50,40,45,45,May 18th   2021,Avg,0,0
12656,SP,Hadde ten Veen,-,-,09/26/1996,L,1.5 Stars,1.5 Stars,H,N,N,L,H,N,Prankster,Fragile,-,25,30,30,20,35,35,20,20,20,Feb. 3rd   2021,V.High,0,0
10763,LF,Ryan Terrell,TOR,AAA,10/06/1989,L,2.0 Stars,2.0 Stars,H,N,N,H,N,N,Normal,Durable,-,45,50,45,40,50,55,45,45,50,Jun. 28th   2021,V.High,2011,141
13956,SP,David Teslo,-,-,04/03/1999,R,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,40,40,30,25,30,40,40,30,25,Mar. 13th   2021,V.High,0,0
10612,SP,NICK TESORIERO,-,-,08/13/1994,R,2.0 Stars,2.0 Stars,L,L,L,N,L,H,Normal,Normal,-,30,30,35,30,20,30,20,25,20,Mar. 2nd   2021,V.High,2013,102
15966,SP,Winston Teunissen,NKO,INT,12/27/2001,S,0.5 Stars,2.0 Stars,L,L,N,H,N,H,Unknown,Fragile,-,30,25,30,25,30,25,25,25,20,Apr. 10th   2021,Avg,0,0
12989,1B,HARRY TEYSSIER,NKO,AA,08/27/1994,R,2.0 Stars,2.0 Stars,N,H,N,L,N,N,Normal,Normal,-,50,50,45,45,40,50,40,45,40,Mar. 11th   2021,High,2016,146
13933,1B,Jay Thacker,LON,A,04/15/1998,L,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Prankster,Durable,-,50,65,45,40,45,80,25,20,20,May 27th   2021,V.High,2017,81
16034,CF,Glen Thatcher,CUR,A,01/15/2001,L,1.5 Stars,2.5 Stars,N,N,L,N,N,H,Unknown,Normal,-,55,65,50,50,50,65,60,40,30,May 22nd   2021,High,0,0
16711,SP,Reginald Thatcher,SMT,INT,10/14/2002,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Fragile,-,35,30,25,30,30,25,25,30,25,Mar. 30th   2021,Low,0,0
16355,SP,Cameron Thelusma,VAN,INT,08/04/2002,L,1.0 Stars,2.0 Stars,L,N,H,N,N,N,Unknown,Normal,-,30,25,25,30,30,25,25,20,25,May 5th   2021,Avg,0,0
12131,SS,George Thelwell,CUR,AAA,12/16/1995,S,2.0 Stars,2.5 Stars,N,L,N,L,N,N,Normal,Normal,-,50,50,55,50,40,55,60,80,65,Jun. 3rd   2021,V.High,0,0
15312,1B,Brandon Thomas,SMT,R,02/14/2001,R,1.5 Stars,2.0 Stars,N,N,N,L,N,N,Normal,Normal,-,50,45,40,35,40,45,35,25,20,Jun. 18th   2021,High,0,0
17608,SP,Eric Thomas,-,-,10/05/2005,R,0.5 Stars,1.5 Stars,L,N,H,N,N,L,Unknown,Normal,-,20,25,30,30,35,30,30,35,30,Apr. 29th   2021,Avg,0,0
14783,LF,Jamie Thomas,-,-,12/19/1999,L,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,50,45,45,45,30,45,60,55,50,Apr. 22nd   2021,V.High,0,0
17454,2B,Brandon Thompson,-,-,04/30/2004,R,1.0 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,Normal,-,50,50,50,45,40,50,55,40,35,Jun. 29th   2021,Avg,0,0
12975,1B,DWAYNE THOMPSON,GAL,AA,04/26/1995,R,1.5 Stars,2.0 Stars,L,N,H,N,N,N,Normal,Normal,-,55,55,40,35,40,55,30,30,30,Jul. 20th   2020,Avg,2017,139
17383,LF,Neil Thompson,-,-,02/24/2004,R,1.0 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,Normal,-,20,35,40,35,55,55,40,50,50,Sep. 3rd   2020,Avg,0,0
12077,SP,Roy Thompson,STU,AAA,10/22/1995,R,2.0 Stars,2.0 Stars,N,N,N,L,H,N,Normal,Normal,-,45,45,30,25,30,45,30,30,20,Jun. 10th   2021,V.High,0,0
15669,RF,Trent Thompson,HAV,R,04/11/2002,L,1.0 Stars,2.0 Stars,N,L,N,N,N,L,Unknown,Normal,-,50,55,45,45,45,65,40,40,30,May 27th   2021,High,2021,144
17855,LF,Lewis Thomson,LON,R,06/02/2004,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,50,50,40,30,50,50,30,25,30,May 16th   2021,Low,0,0
9785,C,MIKE THOMSON,GAL,AAA,02/10/1991,S,2.0 Stars,2.0 Stars,N,N,N,H,L,L,Normal,Normal,-,30,45,40,50,45,65,20,25,25,Jun. 10th   2021,V.High,2010,164
16627,C,Damian Thorne,TOR,INT,10/21/2002,R,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,45,45,40,40,40,45,20,20,20,Jun. 19th   2021,High,0,0
17632,CF,Jordan Thornes,-,-,07/11/2006,R,1.0 Stars,3.0 Stars,N,N,L,N,N,N,Unknown,Normal,-,60,65,65,45,50,65,50,40,40,May 16th   2021,Avg,0,0
